label,file_names,ordre,espece,autres_especes_nb,autres_especes_annotees,chunk_initial_time,chunk_final_time,recording_chunk_id
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_165_170.wav,Aves,Acrocephalus arundinaceus,0,,165,170,561
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_170_175.wav,Aves,Acrocephalus arundinaceus,0,,170,175,562
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_180_185.wav,Aves,Acrocephalus arundinaceus,0,,180,185,564
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_185_190.wav,Aves,Acrocephalus arundinaceus,0,,185,190,565
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_190_195.wav,Aves,Acrocephalus arundinaceus,0,,190,195,566
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_210_215.wav,Aves,Acrocephalus arundinaceus,0,,210,215,570
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_215_220.wav,Aves,Acrocephalus arundinaceus,0,,215,220,571
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_220_225.wav,Aves,Acrocephalus arundinaceus,0,,220,225,572
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_235_240.wav,Aves,Acrocephalus arundinaceus,0,,235,240,575
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_245_250.wav,Aves,Acrocephalus arundinaceus,0,,245,250,577
Acrocephalus arundinaceus,Aves_J-Ve_DeDr00NL_30V2019_084_split_275_280.wav,Aves,Acrocephalus arundinaceus,0,,275,280,583
Acrocephalus arundinaceus,Aves_JoCa_Esd-00ES_31V2019_088_split_20_25.wav,Aves,Acrocephalus arundinaceus,0,,20,25,589
Acrocephalus arundinaceus,Aves_JoCa_Esd-00ES_31V2019_088_split_25_30.wav,Aves,Acrocephalus arundinaceus,0,,25,30,590
Acrocephalus arundinaceus,Aves_JoCa_Esd-00ES_31V2019_088_split_70_75.wav,Aves,Acrocephalus arundinaceus,0,,70,75,599
Acrocephalus arundinaceus,Aves_JoCa_Esd-00ES_31V2019_088_split_105_110.wav,Aves,Acrocephalus arundinaceus,0,,105,110,606
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_15_20.wav,Aves,Acrocephalus arundinaceus,0,,15,20,615
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_30_35.wav,Aves,Acrocephalus arundinaceus,0,,30,35,618
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_40_45.wav,Aves,Acrocephalus arundinaceus,0,,40,45,620
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_55_60.wav,Aves,Acrocephalus arundinaceus,0,,55,60,623
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_60_65.wav,Aves,Acrocephalus arundinaceus,0,,60,65,624
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_65_70.wav,Aves,Acrocephalus arundinaceus,0,,65,70,625
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_75_80.wav,Aves,Acrocephalus arundinaceus,0,,75,80,627
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_85_90.wav,Aves,Acrocephalus arundinaceus,0,,85,90,629
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_90_95.wav,Aves,Acrocephalus arundinaceus,0,,90,95,630
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_100_105.wav,Aves,Acrocephalus arundinaceus,0,,100,105,632
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_105_110.wav,Aves,Acrocephalus arundinaceus,0,,105,110,633
Acrocephalus arundinaceus,Aves_JoTo_VeFi00PT_20IV2019_076_split_110_115.wav,Aves,Acrocephalus arundinaceus,0,,110,115,634
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_15_20.wav,Aves,Acrocephalus arundinaceus,0,,15,20,640
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_20_25.wav,Aves,Acrocephalus arundinaceus,0,,20,25,641
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_30_35.wav,Aves,Acrocephalus arundinaceus,0,,30,35,643
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_35_40.wav,Aves,Acrocephalus arundinaceus,0,,35,40,644
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_40_45.wav,Aves,Acrocephalus arundinaceus,0,,40,45,645
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_55_60.wav,Aves,Acrocephalus arundinaceus,0,,55,60,648
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_60_65.wav,Aves,Acrocephalus arundinaceus,0,,60,65,649
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_65_70.wav,Aves,Acrocephalus arundinaceus,0,,65,70,650
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_70_75.wav,Aves,Acrocephalus arundinaceus,0,,70,75,651
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_85_90.wav,Aves,Acrocephalus arundinaceus,0,,85,90,654
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_95_100.wav,Aves,Acrocephalus arundinaceus,0,,95,100,656
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_115_120.wav,Aves,Acrocephalus arundinaceus,0,,115,120,660
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_130_135.wav,Aves,Acrocephalus arundinaceus,0,,130,135,663
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_135_140.wav,Aves,Acrocephalus arundinaceus,0,,135,140,664
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_155_160.wav,Aves,Acrocephalus arundinaceus,0,,155,160,668
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_160_165.wav,Aves,Acrocephalus arundinaceus,0,,160,165,669
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_170_175.wav,Aves,Acrocephalus arundinaceus,0,,170,175,671
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_175_180.wav,Aves,Acrocephalus arundinaceus,0,,175,180,672
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_180_185.wav,Aves,Acrocephalus arundinaceus,0,,180,185,673
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_205_210.wav,Aves,Acrocephalus arundinaceus,0,,205,210,678
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_210_215.wav,Aves,Acrocephalus arundinaceus,0,,210,215,679
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_215_220.wav,Aves,Acrocephalus arundinaceus,0,,215,220,680
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_220_225.wav,Aves,Acrocephalus arundinaceus,0,,220,225,681
Acrocephalus arundinaceus,Aves_LeAr_HoVÃ00SE_03VI1968_096_split_225_230.wav,Aves,Acrocephalus arundinaceus,0,,225,230,682
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_0_5.wav,Aves,Acrocephalus arundinaceus,0,,0,5,685
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_20_25.wav,Aves,Acrocephalus arundinaceus,0,,20,25,689
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_30_35.wav,Aves,Acrocephalus arundinaceus,0,,30,35,691
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_45_50.wav,Aves,Acrocephalus arundinaceus,0,,45,50,694
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_55_60.wav,Aves,Acrocephalus arundinaceus,0,,55,60,696
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_70_75.wav,Aves,Acrocephalus arundinaceus,0,,70,75,699
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_75_80.wav,Aves,Acrocephalus arundinaceus,0,,75,80,700
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_80_85.wav,Aves,Acrocephalus arundinaceus,0,,80,85,701
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_85_90.wav,Aves,Acrocephalus arundinaceus,0,,85,90,702
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_90_95.wav,Aves,Acrocephalus arundinaceus,0,,90,95,703
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_105_110.wav,Aves,Acrocephalus arundinaceus,0,,105,110,706
Acrocephalus arundinaceus,Aves_LeMa_GmTw00PL_30V2017_075_split_125_130.wav,Aves,Acrocephalus arundinaceus,0,,125,130,710
Acrocephalus arundinaceus,Aves_LENA_BoHa00FR_22V2018_077_split_20_25.wav,Aves,Acrocephalus arundinaceus,0,,20,25,717
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_079_split_15_20.wav,Aves,Acrocephalus arundinaceus,0,,15,20,722
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_079_split_40_45.wav,Aves,Acrocephalus arundinaceus,0,,40,45,727
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_079_split_70_75.wav,Aves,Acrocephalus arundinaceus,0,,70,75,733
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_079_split_75_80.wav,Aves,Acrocephalus arundinaceus,0,,75,80,734
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_079_split_80_85.wav,Aves,Acrocephalus arundinaceus,0,,80,85,735
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_080_split_0_5.wav,Aves,Acrocephalus arundinaceus,0,,0,5,737
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_080_split_10_15.wav,Aves,Acrocephalus arundinaceus,0,,10,15,739
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_080_split_35_40.wav,Aves,Acrocephalus arundinaceus,0,,35,40,744
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_080_split_50_55.wav,Aves,Acrocephalus arundinaceus,0,,50,55,747
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_080_split_55_60.wav,Aves,Acrocephalus arundinaceus,0,,55,60,748
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_081_split_0_5.wav,Aves,Acrocephalus arundinaceus,0,,0,5,749
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_081_split_5_10.wav,Aves,Acrocephalus arundinaceus,0,,5,10,750
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_081_split_25_30.wav,Aves,Acrocephalus arundinaceus,0,,25,30,754
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_081_split_45_50.wav,Aves,Acrocephalus arundinaceus,0,,45,50,758
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_081_split_90_95.wav,Aves,Acrocephalus arundinaceus,0,,90,95,767
Acrocephalus arundinaceus,Aves_MaGr_Hoof00FR_15V2019_081_split_105_110.wav,Aves,Acrocephalus arundinaceus,0,,105,110,770
Acrocephalus arundinaceus,Aves_MaJa_LaUc00DE_07VI2019_089_split_5_10.wav,Aves,Acrocephalus arundinaceus,0,,5,10,772
Acrocephalus arundinaceus,Aves_MaJa_LaUc00DE_07VI2019_089_split_15_20.wav,Aves,Acrocephalus arundinaceus,0,,15,20,774
Acrocephalus arundinaceus,Aves_MaJa_LaUc00DE_07VI2019_089_split_25_30.wav,Aves,Acrocephalus arundinaceus,0,,25,30,776
Acrocephalus arundinaceus,Aves_MaJa_LaUc00DE_07VI2019_089_split_30_35.wav,Aves,Acrocephalus arundinaceus,0,,30,35,777
Acrocephalus arundinaceus,Aves_MaJa_LaUc00DE_07VI2019_089_split_40_45.wav,Aves,Acrocephalus arundinaceus,0,,40,45,779
Acrocephalus arundinaceus,Aves_MaJa_LaUc00DE_07VI2019_089_split_45_50.wav,Aves,Acrocephalus arundinaceus,0,,45,50,780
Acrocephalus arundinaceus,Aves_MaJa_LaUc00DE_07VI2019_089_split_90_95.wav,Aves,Acrocephalus arundinaceus,0,,90,95,789
Acrocephalus arundinaceus,Aves_MaJa_LaUc00DE_07VI2019_089_split_95_99.wav,Aves,Acrocephalus arundinaceus,0,,95,99,790
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_5_10.wav,Aves,Acrocephalus arundinaceus,0,,5,10,792
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_45_50.wav,Aves,Acrocephalus arundinaceus,0,,45,50,800
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_60_65.wav,Aves,Acrocephalus arundinaceus,0,,60,65,803
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_80_85.wav,Aves,Acrocephalus arundinaceus,0,,80,85,807
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_95_100.wav,Aves,Acrocephalus arundinaceus,0,,95,100,810
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_105_110.wav,Aves,Acrocephalus arundinaceus,0,,105,110,812
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_120_125.wav,Aves,Acrocephalus arundinaceus,0,,120,125,815
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_125_130.wav,Aves,Acrocephalus arundinaceus,0,,125,130,816
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_130_135.wav,Aves,Acrocephalus arundinaceus,0,,130,135,817
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_140_145.wav,Aves,Acrocephalus arundinaceus,0,,140,145,819
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_145_150.wav,Aves,Acrocephalus arundinaceus,0,,145,150,820
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_155_160.wav,Aves,Acrocephalus arundinaceus,0,,155,160,822
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_160_165.wav,Aves,Acrocephalus arundinaceus,0,,160,165,823
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_170_175.wav,Aves,Acrocephalus arundinaceus,0,,170,175,825
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_175_180.wav,Aves,Acrocephalus arundinaceus,0,,175,180,826
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_180_185.wav,Aves,Acrocephalus arundinaceus,0,,180,185,827
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_185_190.wav,Aves,Acrocephalus arundinaceus,0,,185,190,828
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_190_195.wav,Aves,Acrocephalus arundinaceus,0,,190,195,829
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_195_200.wav,Aves,Acrocephalus arundinaceus,0,,195,200,830
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_200_205.wav,Aves,Acrocephalus arundinaceus,0,,200,205,831
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_250_255.wav,Aves,Acrocephalus arundinaceus,0,,250,255,841
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_255_260.wav,Aves,Acrocephalus arundinaceus,0,,255,260,842
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_260_265.wav,Aves,Acrocephalus arundinaceus,0,,260,265,843
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_295_300.wav,Aves,Acrocephalus arundinaceus,0,,295,300,850
Acrocephalus arundinaceus,Aves_MaSc_RÃRÃ00LU_05VI2006_097_split_300_305.wav,Aves,Acrocephalus arundinaceus,0,,300,305,851
Acrocephalus arundinaceus,Aves_NiKr_BaSÃ00DK_28V2019_083_split_50_55.wav,Aves,Acrocephalus arundinaceus,0,,50,55,863
Acrocephalus arundinaceus,Aves_NiKr_BaSÃ00DK_28V2019_083_split_55_60.wav,Aves,Acrocephalus arundinaceus,0,,55,60,864
Acrocephalus arundinaceus,Aves_NiKr_BaSÃ00DK_28V2019_083_split_65_70.wav,Aves,Acrocephalus arundinaceus,0,,65,70,866
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_094_split_0_5.wav,Aves,Acrocephalus arundinaceus,0,,0,5,880
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_094_split_10_15.wav,Aves,Acrocephalus arundinaceus,0,,10,15,882
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_094_split_15_20.wav,Aves,Acrocephalus arundinaceus,0,,15,20,883
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_094_split_25_30.wav,Aves,Acrocephalus arundinaceus,0,,25,30,885
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_094_split_45_50.wav,Aves,Acrocephalus arundinaceus,0,,45,50,889
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_094_split_50_55.wav,Aves,Acrocephalus arundinaceus,0,,50,55,890
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_095_split_0_5.wav,Aves,Acrocephalus arundinaceus,0,,0,5,893
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_095_split_25_30.wav,Aves,Acrocephalus arundinaceus,0,,25,30,898
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_095_split_40_45.wav,Aves,Acrocephalus arundinaceus,0,,40,45,901
Acrocephalus arundinaceus,Aves_OlSW_LaHÃ00FR_15V2019_095_split_45_50.wav,Aves,Acrocephalus arundinaceus,0,,45,50,902
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_0_5.wav,Aves,Acrocephalus arundinaceus,0,,0,5,909
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_10_15.wav,Aves,Acrocephalus arundinaceus,0,,10,15,911
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_15_20.wav,Aves,Acrocephalus arundinaceus,0,,15,20,912
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_20_25.wav,Aves,Acrocephalus arundinaceus,0,,20,25,913
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_25_30.wav,Aves,Acrocephalus arundinaceus,0,,25,30,914
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_50_55.wav,Aves,Acrocephalus arundinaceus,0,,50,55,919
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_60_65.wav,Aves,Acrocephalus arundinaceus,0,,60,65,921
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_95_100.wav,Aves,Acrocephalus arundinaceus,0,,95,100,928
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_100_105.wav,Aves,Acrocephalus arundinaceus,0,,100,105,929
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_115_120.wav,Aves,Acrocephalus arundinaceus,0,,115,120,932
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_125_130.wav,Aves,Acrocephalus arundinaceus,0,,125,130,934
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_135_140.wav,Aves,Acrocephalus arundinaceus,0,,135,140,936
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_140_145.wav,Aves,Acrocephalus arundinaceus,0,,140,145,937
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_200_205.wav,Aves,Acrocephalus arundinaceus,0,,200,205,949
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_215_220.wav,Aves,Acrocephalus arundinaceus,0,,215,220,952
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_225_230.wav,Aves,Acrocephalus arundinaceus,0,,225,230,954
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_230_235.wav,Aves,Acrocephalus arundinaceus,0,,230,235,955
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_250_255.wav,Aves,Acrocephalus arundinaceus,0,,250,255,959
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_255_260.wav,Aves,Acrocephalus arundinaceus,0,,255,260,960
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_260_265.wav,Aves,Acrocephalus arundinaceus,0,,260,265,961
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_265_270.wav,Aves,Acrocephalus arundinaceus,0,,265,270,962
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_270_275.wav,Aves,Acrocephalus arundinaceus,0,,270,275,963
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_280_285.wav,Aves,Acrocephalus arundinaceus,0,,280,285,965
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_285_290.wav,Aves,Acrocephalus arundinaceus,0,,285,290,966
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_290_295.wav,Aves,Acrocephalus arundinaceus,0,,290,295,967
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_295_300.wav,Aves,Acrocephalus arundinaceus,0,,295,300,968
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_300_305.wav,Aves,Acrocephalus arundinaceus,0,,300,305,969
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_310_315.wav,Aves,Acrocephalus arundinaceus,0,,310,315,971
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_315_320.wav,Aves,Acrocephalus arundinaceus,0,,315,320,972
Acrocephalus arundinaceus,Aves_PiSz_Dz-n00PL_13VI2018_070_split_320_325.wav,Aves,Acrocephalus arundinaceus,0,,320,325,973
Acrocephalus arundinaceus,Aves_ReEi_Da-n00DE_27V2018_067_split_5_10.wav,Aves,Acrocephalus arundinaceus,0,,5,10,984
Acrocephalus arundinaceus,Aves_ReEi_Da-n00DE_27V2018_067_split_15_20.wav,Aves,Acrocephalus arundinaceus,0,,15,20,986
Acrocephalus arundinaceus,Aves_ReEi_Da-n00DE_27V2018_067_split_25_30.wav,Aves,Acrocephalus arundinaceus,0,,25,30,988
Acrocephalus arundinaceus,Aves_ReEi_Da-n00DE_27V2018_067_split_30_35.wav,Aves,Acrocephalus arundinaceus,0,,30,35,989
Acrocephalus arundinaceus,Aves_ReEi_Da-n00DE_27V2018_067_split_55_60.wav,Aves,Acrocephalus arundinaceus,0,,55,60,994
Acrocephalus arundinaceus,Aves_ReEi_Da-n00DE_27V2018_067_split_65_70.wav,Aves,Acrocephalus arundinaceus,0,,65,70,996
Acrocephalus arundinaceus,Aves_ReEi_Da-n00DE_27V2018_067_split_70_75.wav,Aves,Acrocephalus arundinaceus,0,,70,75,997
Acrocephalus arundinaceus,Aves_ReEi_Da-n00DE_27V2018_067_split_80_85.wav,Aves,Acrocephalus arundinaceus,0,,80,85,999
Acrocephalus arundinaceus,Aves_RuMa_ToPi00UA_26V2018_064_split_0_5.wav,Aves,Acrocephalus arundinaceus,0,,0,5,1001
Acrocephalus arundinaceus,Aves_RuMa_ToPi00UA_26V2018_064_split_5_10.wav,Aves,Acrocephalus arundinaceus,0,,5,10,1002
Acrocephalus arundinaceus,Aves_RuMa_ToPi00UA_26V2018_064_split_15_20.wav,Aves,Acrocephalus arundinaceus,0,,15,20,1004
Acrocephalus arundinaceus,Aves_RuMa_ToPi00UA_26V2018_064_split_20_23.wav,Aves,Acrocephalus arundinaceus,0,,20,23,1005
Acrocephalus arundinaceus,Aves_RuMa_ToPi00UA_26V2018_065_split_5_10.wav,Aves,Acrocephalus arundinaceus,0,,5,10,1007
Acrocephalus arundinaceus,Aves_RuMa_ToPi00UA_26V2018_065_split_55_60.wav,Aves,Acrocephalus arundinaceus,0,,55,60,1017
Acrocephalus arundinaceus,Aves_StRi_BeSp00DE_30V2018_068_split_40_45.wav,Aves,Acrocephalus arundinaceus,0,,40,45,1027
Acrocephalus arundinaceus,Aves_ViPo_CrIs00FR_08VI2018_069_split_80_85.wav,Aves,Acrocephalus arundinaceus,0,,80,85,1045
Acrocephalus arundinaceus,Aves_ViPo_CrIs00FR_08VI2018_069_split_90_95.wav,Aves,Acrocephalus arundinaceus,0,,90,95,1047
Acrocephalus arundinaceus,Aves_ViPo_CrIs00FR_08VI2018_069_split_100_105.wav,Aves,Acrocephalus arundinaceus,0,,100,105,1049
Acrocephalus arundinaceus,Aves_ViPo_CrIs00FR_08VI2018_069_split_110_115.wav,Aves,Acrocephalus arundinaceus,0,,110,115,1051
Acrocephalus melanopogon,Aves_Ã-Le_MaHÃ00FR_16IV2019_139_split_30_35.wav,Aves,Acrocephalus melanopogon,0,,30,35,1083
Acrocephalus melanopogon,Aves_Ã-Le_MaHÃ00FR_16IV2019_139_split_35_40.wav,Aves,Acrocephalus melanopogon,0,,35,40,1084
Acrocephalus melanopogon,Aves_Ã-Le_MaHÃ00FR_16IV2019_139_split_40_45.wav,Aves,Acrocephalus melanopogon,0,,40,45,1085
Acrocephalus melanopogon,Aves_Ã-Le_MaHÃ00FR_16IV2019_139_split_45_50.wav,Aves,Acrocephalus melanopogon,0,,45,50,1086
Acrocephalus melanopogon,Aves_Ã-Le_RÃna00FR_12IV2019_134_split_0_5.wav,Aves,Acrocephalus melanopogon,0,,0,5,1092
Acrocephalus melanopogon,Aves_Ã-Le_RÃna00FR_12IV2019_134_split_5_10.wav,Aves,Acrocephalus melanopogon,0,,5,10,1093
Acrocephalus melanopogon,Aves_Ã-Le_RÃna00FR_12IV2019_134_split_10_15.wav,Aves,Acrocephalus melanopogon,0,,10,15,1094
Acrocephalus melanopogon,Aves_Ã-Le_RÃna00FR_12IV2019_135_split_5_10.wav,Aves,Acrocephalus melanopogon,0,,5,10,1097
